pnode_id,pnode_name,pnode_type,pnode_subtype,zone,voltage_level,effective_date,termination_date
1047936,KUNKLE  13 KV   LOAD1,BUS,LOAD,PPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047937,LINC UGI13 KV   LOAD1,BUS,LOAD,PPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047938,LINC UGI13 KV   LOAD2,BUS,LOAD,PPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047939,PLYM UGI13 KV   LOAD1,BUS,LOAD,PPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047940,PLYM UGI13 KV   LOAD2,BUS,LOAD,PPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047941,SWOYERSV13 KV   LOAD1,BUS,LOAD,PPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047942,SWOYERSV13 KV   LOAD2,BUS,LOAD,PPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047943,MIDDLERI13 KV   LOAD6,BUS,LOAD,BGE,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047944,MIDDLERI13 KV   LOAD5,BUS,LOAD,BGE,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047945,MIDDLERI33 KV   LOAD7,BUS,LOAD,BGE,33 KV,5/18/2001 0:00,12/31/9999 0:00
1047946,MIDDLERI33 KV   LOAD8,BUS,LOAD,BGE,33 KV,5/18/2001 0:00,12/31/9999 0:00
1047947,SUDBROOK13 KV   LOAD2,BUS,LOAD,BGE,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047948,SUDBROOK13 KV   LOAD1,BUS,LOAD,BGE,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047949,SUDBROOK33 KV   LOAD3,BUS,LOAD,BGE,33 KV,5/18/2001 0:00,12/31/9999 0:00
1047950,SUDBROOK33 KV   LOAD4,BUS,LOAD,BGE,33 KV,5/18/2001 0:00,12/31/9999 0:00
1047951,FRENEAU 230 KV  BK 6,BUS,LOAD,JCPL,230 KV,5/18/2001 0:00,12/31/9999 0:00
1047953,IRONWOOD230 KV  RUNBACK,BUS,LOAD,METED,230 KV,5/18/2001 0:00,12/31/9999 0:00
1047954,NBANGOR 35 KV   BUS4 LD,BUS,LOAD,METED,35 KV,5/18/2001 0:00,12/31/9999 0:00
1047955,NBANGOR 35 KV   BUS8 LD,BUS,LOAD,METED,35 KV,5/18/2001 0:00,12/31/9999 0:00
1047956,ORRTANNA115 KV  ADAMS LD,BUS,LOAD,METED,115 KV,5/18/2001 0:00,12/31/9999 0:00
1047957,PLVL ME 115 KV  2BANK,BUS,LOAD,METED,115 KV,5/18/2001 0:00,12/31/9999 0:00
1047958,PLVL ME 115 KV  4BANK,BUS,LOAD,METED,115 KV,5/18/2001 0:00,12/31/9999 0:00
1047959,ARNOLDRE115 KV  1TX,BUS,LOAD,PENELEC,115 KV,5/18/2001 0:00,12/31/9999 0:00
1047963,MEHOOPAN13 KV   1PG,BUS,LOAD,PENELEC,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047964,MEHOOPAN13 KV   2PG,BUS,LOAD,PENELEC,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047965,MEHOOPAN13 KV   5PG,BUS,LOAD,PENELEC,13 KV,5/18/2001 0:00,12/31/9999 0:00
1047970,CHAMBERS230 KV  BUS4,BUS,LOAD,AECO,230 KV,5/18/2001 0:00,12/31/9999 0:00
1047972,MONSANTO69 KV   LOAD1,BUS,LOAD,AECO,69 KV,5/18/2001 0:00,12/31/9999 0:00
1047974,EDGEMOOR230 KV  SSLD,BUS,LOAD,DPL,230 KV,5/18/2001 0:00,12/31/9999 0:00
1047976,LOBO    230 KV  1TX,BUS,LOAD,APS,230 KV,12/13/2001 0:00,12/31/9999 0:00
1048007,ALLENDAL138 KV  BK239 LD,BUS,LOAD,RECO,138 KV,2/27/2002 0:00,12/31/9999 0:00
1048008,ALLENDAL138 KV  BK139 LD,BUS,LOAD,RECO,138 KV,2/27/2002 0:00,12/31/9999 0:00
1048009,CLOSTER 69 KV   BK228 LD,BUS,LOAD,RECO,69 KV,2/27/2002 0:00,12/31/9999 0:00
1048010,CLOSTER 69 KV   BK128 LD,BUS,LOAD,RECO,69 KV,2/27/2002 0:00,12/31/9999 0:00
1048013,FRANKLAK69 KV   BK335 LD,BUS,LOAD,RECO,69 KV,2/27/2002 0:00,12/31/9999 0:00
1048014,FRANKLAK69 KV   BK435 LD,BUS,LOAD,RECO,69 KV,2/27/2002 0:00,12/31/9999 0:00
1048017,HARINGSC69 KV   BK230 LD,BUS,LOAD,RECO,69 KV,2/27/2002 0:00,12/31/9999 0:00
1048018,HARINGSC69 KV   BK330 LD,BUS,LOAD,RECO,69 KV,2/27/2002 0:00,12/31/9999 0:00
1048020,OAKLAND 69 KV   BK236 LD,BUS,LOAD,RECO,69 KV,2/27/2002 0:00,12/31/9999 0:00
1048021,OAKLAND 69 KV   BK136 LD,BUS,LOAD,RECO,69 KV,2/27/2002 0:00,12/31/9999 0:00
1048023,SMAWA   69 KV   BK452 LD,BUS,LOAD,RECO,69 KV,2/27/2002 0:00,12/31/9999 0:00
1048024,SMAWA   138 KV  BK658 LD,BUS,LOAD,RECO,138 KV,2/27/2002 0:00,12/31/9999 0:00
1048025,UPPERSAD69 KV   BK149 LD,BUS,LOAD,RECO,69 KV,2/27/2002 0:00,12/31/9999 0:00
1048033,MERCK   13 KV   COGEN,BUS,GEN,PECO,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048035,ARCHBTAP13 KV   PEI 1,BUS,GEN,PPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048036,ARCHBTAP13 KV   PEI 2,BUS,GEN,PPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048037,BEAR CRK35 KV   BEARCRK,BUS,GEN,PPL,35 KV,5/18/2001 0:00,12/31/9999 0:00
1048038,CONTITAP69 KV   4CT,BUS,GEN,PPL,69 KV,5/18/2001 0:00,12/31/9999 0:00
1048039,ENGLESID69 KV   SITESOUN,BUS,GEN,PPL,69 KV,5/18/2001 0:00,12/31/9999 0:00
1048045,LACKAWAN69 KV   ECARBON,BUS,GEN,PPL,69 KV,5/18/2001 0:00,12/31/9999 0:00
1048048,SUNBURY 12 KV   CT 1-2,BUS,GEN,PPL,12 KV,5/18/2001 0:00,12/31/9999 0:00
1048049,REDOAKA 18 KV   CT2,BUS,GEN,JCPL,18 KV,5/18/2001 0:00,12/31/9999 0:00
1048050,REDOAKA 18 KV   CT3,BUS,GEN,JCPL,18 KV,5/18/2001 0:00,12/31/9999 0:00
1048051,REDOAKB 18 KV   ST,BUS,GEN,JCPL,18 KV,5/18/2001 0:00,12/31/9999 0:00
1048052,REDOAKB 18 KV   CT,BUS,GEN,JCPL,18 KV,5/18/2001 0:00,12/31/9999 0:00
1048053,SAYREVIL115 KV  MCSA,BUS,GEN,JCPL,115 KV,5/18/2001 0:00,12/31/9999 0:00
1048054,NBANGOR 35 KV   GCSL,BUS,GEN,METED,35 KV,5/18/2001 0:00,12/31/9999 0:00
1048058,HANDSOME13 KV   CT1,BUS,GEN,PENELEC,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048059,HANDSOME13 KV   CT2,BUS,GEN,PENELEC,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048060,HANDSOME13 KV   CT3,BUS,GEN,PENELEC,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048061,HANDSOME13 KV   CT4,BUS,GEN,PENELEC,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048062,HANDSOME13 KV   CT5,BUS,GEN,PENELEC,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048064,SOME PN 115 KV  SOMERSWF,BUS,GEN,PENELEC,115 KV,5/18/2001 0:00,12/31/9999 0:00
1048071,CLAYTON 13 KV   G1,BUS,GEN,DPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048072,EDGEMOOR13 KV   HAYRD7,BUS,GEN,DPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048073,EDGEMOOR13 KV   HAYRD6,BUS,GEN,DPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048074,EDGEMOOR13 KV   HAYRD5,BUS,GEN,DPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048075,EDGEMOOR18 KV   HAYRD8,BUS,GEN,DPL,18 KV,5/18/2001 0:00,12/31/9999 0:00
1048076,KENT    13 KV   DOVER1CT,BUS,GEN,DPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048077,KENT    13 KV   DOVER2CT,BUS,GEN,DPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048078,NEWCHURC13 KV   CT4,BUS,GEN,DPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048079,NEWCHURC13 KV   CT5,BUS,GEN,DPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048080,NEWCHURC13 KV   CT6,BUS,GEN,DPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1048081,NEWCHURC13 KV   CT7,BUS,GEN,DPL,13 KV,5/18/2001 0:00,12/31/9999 0:00
1080786,IRONWOOD,AGGREGATE,AGGREGATE,,,6/1/2001 0:00,12/31/9999 0:00
1104241,HANDSOME LAKE,AGGREGATE,AGGREGATE,,,6/13/2001 0:00,12/31/9999 0:00
1856780,TOSCO LOAD BUS,AGGREGATE,AGGREGATE,,,10/20/2001 0:00,12/31/9999 0:00
3387777,CITIZENS,AGGREGATE,AGGREGATE,,,11/14/2001 0:00,12/31/9999 0:00
4665060,CAMDEN TECH,AGGREGATE,AGGREGATE,,,12/5/2001 0:00,12/31/9999 0:00
4669664,NEW JERSEY HUB,AGGREGATE,HUB,,,12/7/2001 0:00,12/31/9999 0:00
5020974,PENN    69 KV   4BUS,BUS,LOAD,PECO,69 KV,12/13/2001 0:00,12/31/9999 0:00
5020975,PENN    69 KV   3BUS,BUS,LOAD,PECO,69 KV,12/13/2001 0:00,12/31/9999 0:00
5020976,PENN    69 KV   2BUS,BUS,LOAD,PECO,69 KV,12/13/2001 0:00,12/31/9999 0:00
5020978,GOLDENRI13 KV   LD1,BUS,LOAD,BGE,13 KV,12/13/2001 0:00,12/31/9999 0:00
5020979,GOLDENRI13 KV   LD2,BUS,LOAD,BGE,13 KV,12/13/2001 0:00,12/31/9999 0:00
5020981,OTTERPT 34 KV   ONE,BUS,LOAD,BGE,34 KV,12/13/2001 0:00,12/31/9999 0:00
5020982,OTTERPT 34 KV   TWO,BUS,LOAD,BGE,34 KV,12/13/2001 0:00,12/31/9999 0:00
5020983,DILLSBUR115 KV  LD2,BUS,LOAD,METED,115 KV,12/13/2001 0:00,12/31/9999 0:00
5020990,10THST  138 KV  LOAD T1,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5020991,10THST  138 KV  LOAD T2,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5020992,10THST  138 KV  LOAD T3,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5020993,10THST  138 KV  LOAD T4,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021002,BUZZARD 138 KV  LOAD T1,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021003,BUZZARD 138 KV  LOAD T2,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021004,BUZZARD 138 KV  LOAD T3,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021005,BUZZARD 138 KV  LOAD T4,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021006,BUZZARD 138 KV  LOAD T11,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021007,BUZZARD 138 KV  LOAD T12,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021012,OST     138 KV  LOAD T1,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021013,OST     138 KV  LOAD T2,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021014,OST     138 KV  LOAD T3,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021015,OST     138 KV  LOAD T4,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021016,SOUTHWES138 KV  LOAD T1,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021017,SOUTHWES138 KV  LOAD T2,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021018,SOUTHWES138 KV  LOAD T3,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021019,SOUTHWES138 KV  LOAD T4,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021020,VANNESS 138 KV  LOAD T1,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021021,VANNESS 138 KV  LOAD T2,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021022,VANNESS 138 KV  LOAD T3,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021023,VANNESS 138 KV  LOAD T4,BUS,LOAD,PEPCO,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021025,CHAPELST138 KV  T2,BUS,LOAD,DPL,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021026,CHAPELST138 KV  T3,BUS,LOAD,DPL,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021027,CHAPELST138 KV  T4,BUS,LOAD,DPL,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021036,GLASGOW 138 KV  T2,BUS,LOAD,DPL,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021037,GLASGOW 138 KV  T4,BUS,LOAD,DPL,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021038,HARMONY 138 KV  T1,BUS,LOAD,DPL,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021039,HARMONY 138 KV  T2,BUS,LOAD,DPL,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021040,HARMONY 138 KV  T3,BUS,LOAD,DPL,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021041,HARMONY 138 KV  T4,BUS,LOAD,DPL,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021042,PEMBERTO69 KV   T-1,BUS,LOAD,DPL,69 KV,12/13/2001 0:00,12/31/9999 0:00
5021045,AIRCO   138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021046,AIRCO   138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021048,ALCAN   138 KV  ALCAN,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021051,ALLELUD4138 KV  T4E,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021052,ALLELUD4138 KV  T4W,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021053,ALLENPOR138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021054,ALLENPOR138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021057,ANTIETAM138 KV  T3,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021058,ANTRIM  138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021059,ANTRIM  138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021061,ARROYO  138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021062,ARROYO  138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021063,BACKFORK138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021064,BACKFORK138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021066,BARTONVI138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021067,BARTONVI138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021068,BAYS    138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021069,BELINGTO138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021070,BELMON  138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021071,BELMON  138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021072,BELPRE  138 KV  T1,BUS,LOAD,AEP,138 KV,3/26/2002 0:00,12/31/9999 0:00
5021073,BELPRE  138 KV  T2,BUS,LOAD,AEP,138 KV,3/26/2002 0:00,12/31/9999 0:00
5021074,BENSRUN 138 KV  BENSRUN,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021075,BETHELBO138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021076,BETHELBO138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021077,BETHELBO138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021078,BETHELPA138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021080,BETHELPA138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021081,BETHELPA138 KV  T63,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021082,BETHLEN 138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021083,BEVERLY 138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021084,BLACKSVI138 KV  BLACKSVI,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021087,BRANDONV138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021088,BREDINVI138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021089,BREDINVI138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021090,BRID APS138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021091,BRID APS138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021092,BROOKHAV138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021093,BUCKHANN138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021094,BUCKHANN138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021095,BUCKHANN138 KV  T3,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021096,BURMA   138 KV  T71,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021097,BURMA   138 KV  T72,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021098,BUTL APS138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021099,BUTL APS138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021100,BUTL APS138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021101,BUTL APS138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021103,CALIFORN138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021104,CALIFORN138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021105,CANAANVA138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021106,CANAANVA138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021107,CARBONCE138 KV  T71,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021108,CARBONCE230 KV  T82,BUS,LOAD,APS,230 KV,12/13/2001 0:00,12/31/9999 0:00
5021110,CARNEGIE138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021115,CARROLL 138 KV  LEHIGHPC,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021118,CECI APS138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021119,CECI APS138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021120,CECI APS138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021121,CECI APS138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021122,CHARLERO138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021123,CHARLERO138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021124,CHARLERO138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021125,CHARLERO138 KV  T63,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021126,CHERRYRN138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021127,CHESAPEA138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021128,CLARION 138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021129,CLARION 138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021130,CLARION 138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021133,CONNELSV138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021134,CONNELSV138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021135,CORDERCR138 KV  CORDERCR,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021136,CORNER  138 KV  T1,BUS,LOAD,AEP,138 KV,3/26/2002 0:00,12/31/9999 0:00
5021137,COWEN   138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021138,COWEN   138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021139,CRAIGSVI138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021140,CROSSGAT138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021141,CROSSGAT138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021142,CRUPPERN138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021143,CUMB APS138 KV  T9,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021144,CYTEC   138 KV  CYTEC,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021145,DAMASCUS230 KV  T1,BUS,LOAD,APS,230 KV,12/13/2001 0:00,12/31/9999 0:00
5021146,DAMASCUS230 KV  T2,BUS,LOAD,APS,230 KV,12/13/2001 0:00,12/31/9999 0:00
5021147,DAMASCUS230 KV  T3,BUS,LOAD,APS,230 KV,12/13/2001 0:00,12/31/9999 0:00
5021148,DEGUSSA 138 KV  DEGUSSA,BUS,LOAD,AEP,138 KV,3/26/2002 0:00,12/31/9999 0:00
5021149,DENTSRUN138 KV  DENTSRUN,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021150,DENVER  138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021151,DENVER  138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021152,DONEGAL 138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021153,DONEGAL 138 KV  AEC,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021155,DOUBLETO138 KV  T3,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021156,DRYRUN  138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021157,DUCKCREE138 KV  T1,BUS,LOAD,AEP,138 KV,3/26/2002 0:00,12/31/9999 0:00
5021158,DUPONT  138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021159,DUPONT  138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021160,DUPONT  138 KV  T3,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021161,DUPONT  138 KV  T4,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021163,DUTCHFOR138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021165,EAGLEHEA230 KV  T1,BUS,LOAD,APS,230 KV,12/13/2001 0:00,12/31/9999 0:00
5021166,EAGLEHEA230 KV  T2,BUS,LOAD,APS,230 KV,12/13/2001 0:00,12/31/9999 0:00
5021173,EASTGATE138 KV  T61,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021174,EASTGATE138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021175,EASTRUN 138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021176,EBUCKHAN138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021177,EDGELAWN138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021178,EDGELAWN138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021179,EDGELAWN138 KV  T3,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021180,EDGEWATE138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021181,EHAGERST138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021182,ELDORA  138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021183,ELDORA  138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021184,ELKEM   138 KV  T1,BUS,LOAD,AEP,138 KV,3/26/2002 0:00,12/31/9999 0:00
5021185,ELKGARDE138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021186,EMERALD 138 KV  T1,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021187,EMERALD 138 KV  T2,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
5021188,ENLOW   138 KV  T62,BUS,LOAD,APS,138 KV,12/13/2001 0:00,12/31/9999 0:00
